election_id,candidate,number
6205374b-55f4-4162-8cf6-1619acb5b862,徐瑜新,1
62053747-6228-4b1a-a244-1619acb5b862,林保祿,3
62053747-6228-4b1a-a244-1619acb5b862,呂宛庭,1
62053747-6228-4b1a-a244-1619acb5b862,范曰富,2
6205375d-028c-413d-b6d0-1619acb5b862,張良印,1
6205375d-028c-413d-b6d0-1619acb5b862,張永奎,2
62053759-d400-4912-a844-1619acb5b862,劉代洋,2
62053759-d400-4912-a844-1619acb5b862,鄭昱芸,1
62053741-3d14-4f82-a31b-1619acb5b862,劉珈愷,x
62053741-3d14-4f82-a31b-1619acb5b862,范振港,15
62053741-3d14-4f82-a31b-1619acb5b862,呂幸潤,1
62053741-3d14-4f82-a31b-1619acb5b862,馮守亮,14
62053741-3d14-4f82-a31b-1619acb5b862,鄭朝鐘,5
62053741-3d14-4f82-a31b-1619acb5b862,林昭錡,3
62053741-3d14-4f82-a31b-1619acb5b862,楊昌德,7
62053741-3d14-4f82-a31b-1619acb5b862,鄭正,13
62053741-3d14-4f82-a31b-1619acb5b862,陳晏華,8
62053741-3d14-4f82-a31b-1619acb5b862,彭余美玲,12
62053741-3d14-4f82-a31b-1619acb5b862,上官秋燕,4
62053741-3d14-4f82-a31b-1619acb5b862,黃豪杰,16
62053741-3d14-4f82-a31b-1619acb5b862,余筱菁,11
62053741-3d14-4f82-a31b-1619acb5b862,彭致豪,9
62053741-3d14-4f82-a31b-1619acb5b862,范振東,2
62053741-3d14-4f82-a31b-1619acb5b862,劉興藻,10
62053741-3d14-4f82-a31b-1619acb5b862,林若宸,6
62053741-3d14-4f82-a31b-1619acb5b862,林子丞,17
62053763-6260-4df6-91ea-1619acb5b862,邱坤桶,1
6205373a-fe10-4bff-b3ca-1619acb5b862,范文鴻,2
6205373a-fe10-4bff-b3ca-1619acb5b862,王辰翔,1
6205373a-fe10-4bff-b3ca-1619acb5b862,湯惠鈴,3
6205373a-fe10-4bff-b3ca-1619acb5b862,法隆伊佑,1
6205373a-fe10-4bff-b3ca-1619acb5b862,劉建民,2
6205373a-fe10-4bff-b3ca-1619acb5b862,林世偉,1
6205373a-fe10-4bff-b3ca-1619acb5b862,張雁萍,2
6205373a-fe10-4bff-b3ca-1619acb5b862,張益生,1
6205376b-792c-4109-b60e-1619acb5b862,湯維岳,3
6205376b-792c-4109-b60e-1619acb5b862,禹耀東,1
6205376b-792c-4109-b60e-1619acb5b862,林志豪,7
6205376b-792c-4109-b60e-1619acb5b862,羅以明,8
6205376b-792c-4109-b60e-1619acb5b862,曾美露,2
6205376b-792c-4109-b60e-1619acb5b862,謝庚霖,15
6205376b-792c-4109-b60e-1619acb5b862,許櫻萍,4
6205376b-792c-4109-b60e-1619acb5b862,徐筱菁,10
6205376b-792c-4109-b60e-1619acb5b862,鄭碧玉,11
6205376b-792c-4109-b60e-1619acb5b862,楊明燁,16
6205376b-792c-4109-b60e-1619acb5b862,張志宇,5
6205376b-792c-4109-b60e-1619acb5b862,楊喬安,12
6205376b-792c-4109-b60e-1619acb5b862,余文忠,13
6205376b-792c-4109-b60e-1619acb5b862,黃萬盛,14
6205376b-792c-4109-b60e-1619acb5b862,孫素娥,6
6205376b-792c-4109-b60e-1619acb5b862,莊智凱,9
6205379a-8d34-4870-84ff-1619acb5b862,徐文達,2
6205379a-8d34-4870-84ff-1619acb5b862,羅貴星,5
6205379a-8d34-4870-84ff-1619acb5b862,黎尚安,1
6205379a-8d34-4870-84ff-1619acb5b862,黃芳椿,4
6205379a-8d34-4870-84ff-1619acb5b862,吳昌運,3
62053771-3d90-44fc-a09f-1619acb5b862,劉寶鈴,5
62053771-3d90-44fc-a09f-1619acb5b862,翁杰,7
62053771-3d90-44fc-a09f-1619acb5b862,周玉滿,6
62053771-3d90-44fc-a09f-1619acb5b862,陳品安,2
62053771-3d90-44fc-a09f-1619acb5b862,徐永煌,4
62053771-3d90-44fc-a09f-1619acb5b862,孟文源,8
62053771-3d90-44fc-a09f-1619acb5b862,張顧礫,1
62053771-3d90-44fc-a09f-1619acb5b862,傅郁揚,3
6205377c-fd24-4477-b810-1619acb5b862,林寶珠,4
6205377c-fd24-4477-b810-1619acb5b862,李文斌,1
6205377c-fd24-4477-b810-1619acb5b862,徐明傑,7
6205377c-fd24-4477-b810-1619acb5b862,謝大山,3
6205377c-fd24-4477-b810-1619acb5b862,廖英利,10
6205377c-fd24-4477-b810-1619acb5b862,葉忠倫,11
6205377c-fd24-4477-b810-1619acb5b862,邱毓興,2
6205377c-fd24-4477-b810-1619acb5b862,鄭秋風,12
6205377c-fd24-4477-b810-1619acb5b862,張佳玲,5
6205377c-fd24-4477-b810-1619acb5b862,吳亭亭,6
6205377c-fd24-4477-b810-1619acb5b862,陳碧華,8
6205377c-fd24-4477-b810-1619acb5b862,廖秀紅,14
6205377c-fd24-4477-b810-1619acb5b862,蕭國清,9
6205377c-fd24-4477-b810-1619acb5b862,謝端容,13
6205377c-fd24-4477-b810-1619acb5b862,劉治竑,x
62053782-22c0-4b05-a206-1619acb5b862,吳翌立,2
62053782-22c0-4b05-a206-1619acb5b862,李本欽,20
62053782-22c0-4b05-a206-1619acb5b862,鍾維發,19
62053782-22c0-4b05-a206-1619acb5b862,徐沄臻,15
62053782-22c0-4b05-a206-1619acb5b862,蕭詠萱,13
62053782-22c0-4b05-a206-1619acb5b862,陳詩弦,16
62053782-22c0-4b05-a206-1619acb5b862,徐功凡,17
62053782-22c0-4b05-a206-1619acb5b862,陳光軒,4
62053782-22c0-4b05-a206-1619acb5b862,陳永賢,12
62053782-22c0-4b05-a206-1619acb5b862,黃聲全,6
62053782-22c0-4b05-a206-1619acb5b862,李貴富,9
62053782-22c0-4b05-a206-1619acb5b862,曾宛菁,3
62053782-22c0-4b05-a206-1619acb5b862,温俊勇,10
62053782-22c0-4b05-a206-1619acb5b862,饒斯淵,14
62053782-22c0-4b05-a206-1619acb5b862,鄭聚然,21
62053782-22c0-4b05-a206-1619acb5b862,黎光明,1
62053782-22c0-4b05-a206-1619acb5b862,張淑芬,8
62053782-22c0-4b05-a206-1619acb5b862,黃桂坤,11
62053782-22c0-4b05-a206-1619acb5b862,曾玟學,5
62053782-22c0-4b05-a206-1619acb5b862,劉恭銘,18
62053782-22c0-4b05-a206-1619acb5b862,林志學,7
6205378f-06d8-4d0d-a273-1619acb5b862,陳春暖,4
6205378f-06d8-4d0d-a273-1619acb5b862,楊恭林,3
6205378f-06d8-4d0d-a273-1619acb5b862,盛瑛,1
6205378f-06d8-4d0d-a273-1619acb5b862,胡娘妹,2
6205376b-a824-4677-80db-1619acb5b862,朱仲一,1
620537bc-f418-45ff-add6-1619acb5b862,黃柏瑜,9
620537bc-f418-45ff-add6-1619acb5b862,許雅琳,10
620537bc-f418-45ff-add6-1619acb5b862,林茂明,3
620537bc-f418-45ff-add6-1619acb5b862,洪信獻,24
620537bc-f418-45ff-add6-1619acb5b862,吳明融,11
620537bc-f418-45ff-add6-1619acb5b862,李寶銀,1
620537bc-f418-45ff-add6-1619acb5b862,葉永清,19
620537bc-f418-45ff-add6-1619acb5b862,陳銌銌,7
620537bc-f418-45ff-add6-1619acb5b862,宋玅女,17
620537bc-f418-45ff-add6-1619acb5b862,黃千宴,15
620537bc-f418-45ff-add6-1619acb5b862,王孝裕,13
620537bc-f418-45ff-add6-1619acb5b862,辜皇譯,12
620537bc-f418-45ff-add6-1619acb5b862,温芝樺,14
620537bc-f418-45ff-add6-1619acb5b862,李成濟,6
620537bc-f418-45ff-add6-1619acb5b862,楊子賢,21
620537bc-f418-45ff-add6-1619acb5b862,曾煥程,18
620537bc-f418-45ff-add6-1619acb5b862,顧黃水花,2
620537bc-f418-45ff-add6-1619acb5b862,許原龍,5
620537bc-f418-45ff-add6-1619acb5b862,吳韋達,16
620537bc-f418-45ff-add6-1619acb5b862,蔡坤翰,23
620537bc-f418-45ff-add6-1619acb5b862,韓德生,22
620537bc-f418-45ff-add6-1619acb5b862,莊陞漢,8
620537bc-f418-45ff-add6-1619acb5b862,洪柏葳,20
620537bc-f418-45ff-add6-1619acb5b862,白玉如,4
620537d6-0150-4276-8c3a-1619acb5b862,葉國雄,9
620537d6-0150-4276-8c3a-1619acb5b862,郭燕陵,6
620537d6-0150-4276-8c3a-1619acb5b862,凃淑媚,4
620537d6-0150-4276-8c3a-1619acb5b862,黃俊源,7
620537d6-0150-4276-8c3a-1619acb5b862,楊竣程,1
620537d6-0150-4276-8c3a-1619acb5b862,鄭敬議,8
620537d6-0150-4276-8c3a-1619acb5b862,施佩妤,5
620537d6-0150-4276-8c3a-1619acb5b862,楊妙月,3
620537d6-0150-4276-8c3a-1619acb5b862,藍駿宇,2
620537e1-a8a4-4f9b-9c09-1619acb5b862,王國忠,5
620537e1-a8a4-4f9b-9c09-1619acb5b862,柯振杯,4
620537e1-a8a4-4f9b-9c09-1619acb5b862,賴清美,1
620537e1-a8a4-4f9b-9c09-1619acb5b862,林小琪,8
620537e1-a8a4-4f9b-9c09-1619acb5b862,周君綾,6
620537e1-a8a4-4f9b-9c09-1619acb5b862,林宗翰,3
620537e1-a8a4-4f9b-9c09-1619acb5b862,蕭文雄,2
620537e1-a8a4-4f9b-9c09-1619acb5b862,施嘉華,7
62053813-864c-49e6-aacb-1619acb5b862,鄭宇焱,11
62053813-864c-49e6-aacb-1619acb5b862,林俊毅,1
62053813-864c-49e6-aacb-1619acb5b862,張錦昆,9
62053813-864c-49e6-aacb-1619acb5b862,凃俊任,3
62053813-864c-49e6-aacb-1619acb5b862,曹嘉豪,4
62053813-864c-49e6-aacb-1619acb5b862,張雪如,2
62053813-864c-49e6-aacb-1619acb5b862,吳為杰,13
62053813-864c-49e6-aacb-1619acb5b862,張順畝,6
62053813-864c-49e6-aacb-1619acb5b862,賴澤民,12
62053813-864c-49e6-aacb-1619acb5b862,劉惠娟,10
62053813-864c-49e6-aacb-1619acb5b862,張欣倩,8
62053813-864c-49e6-aacb-1619acb5b862,詹閔雄,5
62053813-864c-49e6-aacb-1619acb5b862,黃正盛,7
62053813-864c-49e6-aacb-1619acb5b862,詹木根,14
62053822-d128-428a-b8c6-1619acb5b862,陳清峰,3
62053822-d128-428a-b8c6-1619acb5b862,洪本成,6
62053822-d128-428a-b8c6-1619acb5b862,歐陽蓁珠,7
62053822-d128-428a-b8c6-1619acb5b862,陳重嘉,2
62053822-d128-428a-b8c6-1619acb5b862,張春洋,5
62053822-d128-428a-b8c6-1619acb5b862,陳玉姫,4
62053822-d128-428a-b8c6-1619acb5b862,劉珊伶,1
6205382b-1898-4a54-8fc1-1619acb5b862,許書維,7
6205382b-1898-4a54-8fc1-1619acb5b862,蕭妤亘,5
6205382b-1898-4a54-8fc1-1619acb5b862,張諄萬,3
6205382b-1898-4a54-8fc1-1619acb5b862,劉景滄,4
6205382b-1898-4a54-8fc1-1619acb5b862,鄭俊雄,2
6205382b-1898-4a54-8fc1-1619acb5b862,詹琬惠,6
6205382b-1898-4a54-8fc1-1619acb5b862,宋鴻鈞,1
62053868-ae4c-4226-b409-1619acb5b862,李俊諭,3
62053868-ae4c-4226-b409-1619acb5b862,陳亞楠,8
62053868-ae4c-4226-b409-1619acb5b862,李浩誠,1
62053868-ae4c-4226-b409-1619acb5b862,謝典林,2
62053868-ae4c-4226-b409-1619acb5b862,劉淑芳,4
62053868-ae4c-4226-b409-1619acb5b862,黃盛祿,5
62053868-ae4c-4226-b409-1619acb5b862,吳錦潭,6
62053868-ae4c-4226-b409-1619acb5b862,江熊一楓,7
6205386f-efd8-484d-ad8b-1619acb5b862,吳淑娟,3
6205386f-efd8-484d-ad8b-1619acb5b862,洪子超,2
6205386f-efd8-484d-ad8b-1619acb5b862,謝淑如,1
6205386f-efd8-484d-ad8b-1619acb5b862,蔡家豪,4
6205386f-efd8-484d-ad8b-1619acb5b862,張國棟,6
6205386f-efd8-484d-ad8b-1619acb5b862,陳一惇,7
6205386f-efd8-484d-ad8b-1619acb5b862,洪騰明,5
620537bc-9664-49a3-a830-1619acb5b862,陳榮妹,1
620537bc-9664-49a3-a830-1619acb5b862,張新男,2
620538a8-6c60-4dbf-8bcf-1619acb5b862,曾振炎,21
620538a8-6c60-4dbf-8bcf-1619acb5b862,張婉慈,11
620538a8-6c60-4dbf-8bcf-1619acb5b862,賴世皎,14
620538a8-6c60-4dbf-8bcf-1619acb5b862,林憶如,3
620538a8-6c60-4dbf-8bcf-1619acb5b862,王燕珠,2
620538a8-6c60-4dbf-8bcf-1619acb5b862,史祝賢,24
620538a8-6c60-4dbf-8bcf-1619acb5b862,紀百鍊,6
620538a8-6c60-4dbf-8bcf-1619acb5b862,蔡宗智,13
620538a8-6c60-4dbf-8bcf-1619acb5b862,簡千翔,15
620538a8-6c60-4dbf-8bcf-1619acb5b862,洪志杰,26
620538a8-6c60-4dbf-8bcf-1619acb5b862,張錫淵,20
620538a8-6c60-4dbf-8bcf-1619acb5b862,史雪燕,12
620538a8-6c60-4dbf-8bcf-1619acb5b862,洪明科,1
620538a8-6c60-4dbf-8bcf-1619acb5b862,白騏澤,8
620538a8-6c60-4dbf-8bcf-1619acb5b862,吳棋楠,18
620538a8-6c60-4dbf-8bcf-1619acb5b862,曾琮愷,21
620538a8-6c60-4dbf-8bcf-1619acb5b862,邱奇才,7
620538a8-6c60-4dbf-8bcf-1619acb5b862,洪浩原,4
620538a8-6c60-4dbf-8bcf-1619acb5b862,張雅琪,9
620538a8-6c60-4dbf-8bcf-1619acb5b862,王鵬霖,17
620538a8-6c60-4dbf-8bcf-1619acb5b862,楊玉秀,25
620538a8-6c60-4dbf-8bcf-1619acb5b862,宋懷琳,19
620538a8-6c60-4dbf-8bcf-1619acb5b862,張秀枝,22
620538a8-6c60-4dbf-8bcf-1619acb5b862,林佑虔,10
620538a8-6c60-4dbf-8bcf-1619acb5b862,沈夙崢,5
620538a8-6c60-4dbf-8bcf-1619acb5b862,林儒暘,23
620538c1-c8ec-4040-a326-1619acb5b862,廖梓佑,1
620538c1-c8ec-4040-a326-1619acb5b862,唐曉棻,6
620538c1-c8ec-4040-a326-1619acb5b862,蔡銘軒,9
620538c1-c8ec-4040-a326-1619acb5b862,林友友,5
620538c1-c8ec-4040-a326-1619acb5b862,簡峻庭,11
620538c1-c8ec-4040-a326-1619acb5b862,簡賜勝,3
620538c1-c8ec-4040-a326-1619acb5b862,莊士傑,4
620538c1-c8ec-4040-a326-1619acb5b862,阮惠心,8
620538c1-c8ec-4040-a326-1619acb5b862,廖明川,12
620538c1-c8ec-4040-a326-1619acb5b862,邱淑君,10
620538c1-c8ec-4040-a326-1619acb5b862,李洲忠,2
620538c1-c8ec-4040-a326-1619acb5b862,李帛璋,7
620538c1-c8ec-4040-a326-1619acb5b862,涂恩平,x
620538d7-8b9c-41de-aa3e-1619acb5b862,陳奎合,2
620538d7-8b9c-41de-aa3e-1619acb5b862,陳淑惠,6
620538d7-8b9c-41de-aa3e-1619acb5b862,李天慧,7
620538d7-8b9c-41de-aa3e-1619acb5b862,謝明謀,5
620538d7-8b9c-41de-aa3e-1619acb5b862,王秋淑,4
620538d7-8b9c-41de-aa3e-1619acb5b862,林良政,1
620538d7-8b9c-41de-aa3e-1619acb5b862,黃春麟,3
620538cc-c9fc-46d8-b18b-1619acb5b862,李廣演,1
620538cc-c9fc-46d8-b18b-1619acb5b862,黃東灝,2
620538cc-c9fc-46d8-b18b-1619acb5b862,陳玉鈴,6
620538cc-c9fc-46d8-b18b-1619acb5b862,游顥,5
620538cc-c9fc-46d8-b18b-1619acb5b862,吳瑞芳,4
620538cc-c9fc-46d8-b18b-1619acb5b862,何勝豐,7
620538cc-c9fc-46d8-b18b-1619acb5b862,蔡孟娥,3
620538b5-378c-4426-bc73-1619acb5b862,潘一全,8
620538b5-378c-4426-bc73-1619acb5b862,吳國昌,3
620538b5-378c-4426-bc73-1619acb5b862,戴世詮,4
620538b5-378c-4426-bc73-1619acb5b862,蘇昱誠,10
620538b5-378c-4426-bc73-1619acb5b862,陳淯程,1
620538b5-378c-4426-bc73-1619acb5b862,陳宜君,2
620538b5-378c-4426-bc73-1619acb5b862,葉仁創,9
620538b5-378c-4426-bc73-1619acb5b862,黃世芳,6
620538b5-378c-4426-bc73-1619acb5b862,林芳伃,5
620538b5-378c-4426-bc73-1619acb5b862,王彩雲,7
620538a7-8298-4e9c-91fc-1619acb5b862,江秉翰,2
620538a8-62bc-44e3-8096-1619acb5b862,王榮儀,1
620538b5-1e14-4bd7-8f79-1619acb5b862,廖崧皓,1
62053919-5e90-49d0-b030-1619acb5b862,廖郁賢,9
62053919-5e90-49d0-b030-1619acb5b862,曾博鴻,18
62053919-5e90-49d0-b030-1619acb5b862,陳芳盈,13
62053919-5e90-49d0-b030-1619acb5b862,鄭自勤,11
62053919-5e90-49d0-b030-1619acb5b862,周秀月,8
62053919-5e90-49d0-b030-1619acb5b862,林聖智,5
62053919-5e90-49d0-b030-1619acb5b862,林岳璋,7
62053919-5e90-49d0-b030-1619acb5b862,張維崢,12
62053919-5e90-49d0-b030-1619acb5b862,林靖冠,3
62053919-5e90-49d0-b030-1619acb5b862,賴淑娞,10
62053919-5e90-49d0-b030-1619acb5b862,王又民,1
62053919-5e90-49d0-b030-1619acb5b862,江文登,4
62053919-5e90-49d0-b030-1619acb5b862,張光儀,6
62053919-5e90-49d0-b030-1619acb5b862,鍾明馨,17
62053919-5e90-49d0-b030-1619acb5b862,黃英學,15
62053919-5e90-49d0-b030-1619acb5b862,黃勝志,14
62053919-5e90-49d0-b030-1619acb5b862,陳永修,2
62053919-5e90-49d0-b030-1619acb5b862,呂宜臻,16
62053928-9308-44da-b037-1619acb5b862,吳滄得,12
62053928-9308-44da-b037-1619acb5b862,張庭綺,4
62053928-9308-44da-b037-1619acb5b862,顏忠義,2
62053928-9308-44da-b037-1619acb5b862,簡慈坊,9
62053928-9308-44da-b037-1619acb5b862,蔡東富,6
62053928-9308-44da-b037-1619acb5b862,沈銘恭,8
62053928-9308-44da-b037-1619acb5b862,陳世彬,3
62053928-9308-44da-b037-1619acb5b862,賴明源,11
62053928-9308-44da-b037-1619acb5b862,王秋足,10
62053928-9308-44da-b037-1619acb5b862,吳錦凉,5
62053928-9308-44da-b037-1619acb5b862,陳志榮,7
62053928-9308-44da-b037-1619acb5b862,彭新銘,1
62053932-88f4-4efc-afb8-1619acb5b862,陳乙辰,1
62053932-88f4-4efc-afb8-1619acb5b862,林文彬,4
62053932-88f4-4efc-afb8-1619acb5b862,蔡秋敏,3
62053932-88f4-4efc-afb8-1619acb5b862,魏順興,9
62053932-88f4-4efc-afb8-1619acb5b862,林武正,13
62053932-88f4-4efc-afb8-1619acb5b862,王鈺齊,2
62053932-88f4-4efc-afb8-1619acb5b862,李政峯,8
62053932-88f4-4efc-afb8-1619acb5b862,黃凱,11
62053932-88f4-4efc-afb8-1619acb5b862,黃美瑤,7
62053932-88f4-4efc-afb8-1619acb5b862,張維心,10
62053932-88f4-4efc-afb8-1619acb5b862,蔡明水,5
62053932-88f4-4efc-afb8-1619acb5b862,陳俊龍,12
62053932-88f4-4efc-afb8-1619acb5b862,林明進,14
62053932-88f4-4efc-afb8-1619acb5b862,沈宗隆,6
6205393e-8bcc-4e86-b338-1619acb5b862,游淑雲,3
6205393e-8bcc-4e86-b338-1619acb5b862,洪如萍,4
6205393e-8bcc-4e86-b338-1619acb5b862,鄭玲惠,2
6205393e-8bcc-4e86-b338-1619acb5b862,楊國寬,1
6205393e-8bcc-4e86-b338-1619acb5b862,梁銘忠,5
6205393e-8bcc-4e86-b338-1619acb5b862,廖偉晴,6
6205393e-8bcc-4e86-b338-1619acb5b862,李明哲,7
62053985-36ac-4179-91ea-1619acb5b862,吳蕙蘭,5
62053985-36ac-4179-91ea-1619acb5b862,張揚科,2
62053985-36ac-4179-91ea-1619acb5b862,許留賓,10
62053985-36ac-4179-91ea-1619acb5b862,蘇國瓏,11
62053985-36ac-4179-91ea-1619acb5b862,蔡永富,3
62053985-36ac-4179-91ea-1619acb5b862,蘇俊豪,9
62053985-36ac-4179-91ea-1619acb5b862,顏嘉葦,4
62053985-36ac-4179-91ea-1619acb5b862,陳清圳,1
62053985-36ac-4179-91ea-1619acb5b862,林深,7
62053985-36ac-4179-91ea-1619acb5b862,王英文,8
62053985-36ac-4179-91ea-1619acb5b862,丁慶錡,6
6205394f-8f64-4358-a755-1619acb5b862,蔡咏鍀,4
6205394f-8f64-4358-a755-1619acb5b862,蔡岳儒,7
6205394f-8f64-4358-a755-1619acb5b862,林哲凌,2
6205394f-8f64-4358-a755-1619acb5b862,黃文祥,5
6205394f-8f64-4358-a755-1619acb5b862,蔡孟真,6
6205394f-8f64-4358-a755-1619acb5b862,蕭慧敏,3
6205394f-8f64-4358-a755-1619acb5b862,王新堯,1
620539c1-a990-493f-93cb-1619acb5b862,江佩曄,7
620539c1-a990-493f-93cb-1619acb5b862,楊秀琴,2
620539c1-a990-493f-93cb-1619acb5b862,陳主明,8
620539c1-a990-493f-93cb-1619acb5b862,黃惠汝,4
620539c1-a990-493f-93cb-1619acb5b862,王啓澧,6
620539c1-a990-493f-93cb-1619acb5b862,詹琬蓁,3
620539c1-a990-493f-93cb-1619acb5b862,賴瓊如,5
620539c1-a990-493f-93cb-1619acb5b862,黃榮俊,9
620539c1-a990-493f-93cb-1619acb5b862,黃榮利,1
620539e6-b2a4-477c-ba79-1619acb5b862,劉宜奮,4
620539e6-b2a4-477c-ba79-1619acb5b862,洪安仁,7
620539e6-b2a4-477c-ba79-1619acb5b862,林岱杰,10
620539e6-b2a4-477c-ba79-1619acb5b862,林秀琴,12
620539e6-b2a4-477c-ba79-1619acb5b862,郭金雀,1
620539e6-b2a4-477c-ba79-1619acb5b862,陳文忠,9
620539e6-b2a4-477c-ba79-1619acb5b862,高子羚,8
620539e6-b2a4-477c-ba79-1619acb5b862,陳福成,5
620539e6-b2a4-477c-ba79-1619acb5b862,簡嘉億,3
620539e6-b2a4-477c-ba79-1619acb5b862,黃啟豪,6
620539e6-b2a4-477c-ba79-1619acb5b862,林淑完,11
620539e6-b2a4-477c-ba79-1619acb5b862,何文華,2
620539de-3ea4-4a01-9046-1619acb5b862,劉雅文,9
620539de-3ea4-4a01-9046-1619acb5b862,吳思蓉,6
620539de-3ea4-4a01-9046-1619acb5b862,陳志明,8
620539de-3ea4-4a01-9046-1619acb5b862,莊信宗,2
620539de-3ea4-4a01-9046-1619acb5b862,劉世承,5
620539de-3ea4-4a01-9046-1619acb5b862,高義清,7
620539de-3ea4-4a01-9046-1619acb5b862,陳信文,4
620539de-3ea4-4a01-9046-1619acb5b862,王啟瑞,1
620539de-3ea4-4a01-9046-1619acb5b862,江志明,3
620539c9-d434-41dd-a865-1619acb5b862,蔡建漢,4
620539c9-d434-41dd-a865-1619acb5b862,陳崇榮,2
620539c9-d434-41dd-a865-1619acb5b862,蔡奇璋,7
620539c9-d434-41dd-a865-1619acb5b862,蔡政宜,1
620539c9-d434-41dd-a865-1619acb5b862,呂文正,9
620539c9-d434-41dd-a865-1619acb5b862,李國勝,10
620539c9-d434-41dd-a865-1619acb5b862,黃嫈珺,6
620539c9-d434-41dd-a865-1619acb5b862,姜梅紅,5
620539c9-d434-41dd-a865-1619acb5b862,郭西川,8
620539c9-d434-41dd-a865-1619acb5b862,陳怡岳,3
620539d4-ce60-46c9-b74c-1619acb5b862,黃金茂,3
620539d4-ce60-46c9-b74c-1619acb5b862,陳鳳梅,4
620539d4-ce60-46c9-b74c-1619acb5b862,翁聰賢,2
620539d4-ce60-46c9-b74c-1619acb5b862,蔡信典,1
62053a30-c150-44a8-99a3-1619acb5b862,凃文以,4
62053a30-c150-44a8-99a3-1619acb5b862,林嘉欣,8
62053a30-c150-44a8-99a3-1619acb5b862,陳柏麟,3
62053a30-c150-44a8-99a3-1619acb5b862,張明達,9
62053a30-c150-44a8-99a3-1619acb5b862,詹黃素蓮,11
62053a30-c150-44a8-99a3-1619acb5b862,蔡瀧賢,6
62053a30-c150-44a8-99a3-1619acb5b862,羅士洋,2
62053a30-c150-44a8-99a3-1619acb5b862,江季珍,1
62053a30-c150-44a8-99a3-1619acb5b862,莊竣傑,7
62053a30-c150-44a8-99a3-1619acb5b862,詹志暉,10
62053a30-c150-44a8-99a3-1619acb5b862,邱銀海,5
62053a30-c150-44a8-99a3-1619acb5b862,何子凡,12
620539c1-3198-47d7-9b16-1619acb5b862,武清山,1
62053a59-7c38-43db-91b3-1619acb5b862,蔣月惠,7
62053a59-7c38-43db-91b3-1619acb5b862,梁育慈,21
62053a59-7c38-43db-91b3-1619acb5b862,鍾明輝,22
62053a59-7c38-43db-91b3-1619acb5b862,陳哲蕙,18
62053a59-7c38-43db-91b3-1619acb5b862,張平原,23
62053a59-7c38-43db-91b3-1619acb5b862,蔣家煌,10
62053a59-7c38-43db-91b3-1619acb5b862,陳炫言,16
62053a59-7c38-43db-91b3-1619acb5b862,蘇煥鈞,17
62053a59-7c38-43db-91b3-1619acb5b862,林明順,25
62053a59-7c38-43db-91b3-1619acb5b862,陳揚,15
62053a59-7c38-43db-91b3-1619acb5b862,李世斌,24
62053a59-7c38-43db-91b3-1619acb5b862,吳尤敏,2
62053a59-7c38-43db-91b3-1619acb5b862,陳秋豪,8
62053a59-7c38-43db-91b3-1619acb5b862,方一祥,19
62053a59-7c38-43db-91b3-1619acb5b862,林建志,3
62053a59-7c38-43db-91b3-1619acb5b862,黃明賢,6
62053a59-7c38-43db-91b3-1619acb5b862,蘇資婷,9
62053a59-7c38-43db-91b3-1619acb5b862,曾義雄,13
62053a59-7c38-43db-91b3-1619acb5b862,唐玉琴,11
62053a59-7c38-43db-91b3-1619acb5b862,趙文俊,12
62053a59-7c38-43db-91b3-1619acb5b862,方華雄,20
62053a59-7c38-43db-91b3-1619acb5b862,李承育,14
62053a59-7c38-43db-91b3-1619acb5b862,梁梅瑛,5
62053a59-7c38-43db-91b3-1619acb5b862,鄭清原,1
62053a59-7c38-43db-91b3-1619acb5b862,陳韋強,4
62053aa2-06dc-4859-8e7d-1619acb5b862,盧文瑞,12
62053aa2-06dc-4859-8e7d-1619acb5b862,蘇孟婕,1
62053aa2-06dc-4859-8e7d-1619acb5b862,柯信行,9
62053aa2-06dc-4859-8e7d-1619acb5b862,吳亮慶,2
62053aa2-06dc-4859-8e7d-1619acb5b862,張振亮,6
62053aa2-06dc-4859-8e7d-1619acb5b862,陳明達,11
62053aa2-06dc-4859-8e7d-1619acb5b862,鍾詔元,3
62053aa2-06dc-4859-8e7d-1619acb5b862,葉明博,5
62053aa2-06dc-4859-8e7d-1619acb5b862,何春美,7
62053aa2-06dc-4859-8e7d-1619acb5b862,王景山,4
62053aa2-06dc-4859-8e7d-1619acb5b862,宋麗華,8
62053aa2-06dc-4859-8e7d-1619acb5b862,許重慶,10
62053a78-8ca8-4502-8201-1619acb5b862,洪明江,12
62053a78-8ca8-4502-8201-1619acb5b862,利八魁,2
62053a78-8ca8-4502-8201-1619acb5b862,曾德正,16
62053a78-8ca8-4502-8201-1619acb5b862,許馨勻,7
62053a78-8ca8-4502-8201-1619acb5b862,林郁虹,13
62053a78-8ca8-4502-8201-1619acb5b862,李世淦,10
62053a78-8ca8-4502-8201-1619acb5b862,潘連周,1
62053a78-8ca8-4502-8201-1619acb5b862,黃建溢,5
62053a78-8ca8-4502-8201-1619acb5b862,潘長成,3
62053a78-8ca8-4502-8201-1619acb5b862,陳志成,11
62053a78-8ca8-4502-8201-1619acb5b862,林志成,4
62053a78-8ca8-4502-8201-1619acb5b862,蕭禾秦,9
62053a78-8ca8-4502-8201-1619acb5b862,陳宗廷,8
62053a78-8ca8-4502-8201-1619acb5b862,徐榮耀,6
62053a78-8ca8-4502-8201-1619acb5b862,吳慈慧,14
